noun_w_buah	noun_w_orang	cossim
perjalanan	penyebar	0.2
perjalanan	pemesan	0.24
perjalanan	dermawan	0.16
perjalanan	pemeriksa	0.21
perjalanan	negarawan	0.16
perjalanan	pengukur	0.23
perjalanan	penambang	0.22
perjalanan	pembajak	0.2
perjalanan	budayawan	0.16
perjalanan	perekam	0.3
perjalanan	penyayang	0.14
perjalanan	pemukul	0.18
perjalanan	perencana	0.32
perjalanan	pengumpul	0.2
perjalanan	wirausahawan	0.17
perjalanan	penangkap	0.14
perjalanan	penyelam	0.21
perjalanan	pemasar	0.2
perjalanan	pemalas	0.13
perjalanan	penarik	0.21
perjalanan	pengembara	0.39
perjalanan	gerilyawan	0.26
perjalanan	penggagas	0.21
perjalanan	penyembah	0.15
perjalanan	penilai	0.22
perjalanan	penguji	0.15
perjalanan	pengunjuk	0.18
perjalanan	penyembuh	0.22
perjalanan	rohaniwan	0.18
perjalanan	pemanah	0.26
perjalanan	penyelidik	0.25
perjalanan	penampil	0.27
perjalanan	peranakan	0.17
perjalanan	suruhan	0.06
perjalanan	usahawan	0.25
perjalanan	pelapor	0.16
perjalanan	pemahat	0.19
perjalanan	penunggu	0.2
perjalanan	penurut	0.13
perjalanan	pengusul	0.12
perjalanan	pemimpi	0.23
perjalanan	penyusup	0.21
perjalanan	pemungut	0.14
perjalanan	penceramah	0.17
perjalanan	penggarap	0.19
perjalanan	pelupa	0.14
perjalanan	perupa	0.18
perjalanan	penyendiri	0.26
perjalanan	pemateri	0.16
perjalanan	penggali	0.26
perjalanan	penukar	0.21
perjalanan	penyabar	0.12
perjalanan	pelempar	0.11
perjalanan	pemborong	0.18
perjalanan	pendemo	0.13
perjalanan	pencerita	0.29
perjalanan	penyelundup	0.19
perjalanan	penganggur	0.16
perjalanan	penggiling	0.24
perjalanan	pengulas	0.24
perjalanan	penagih	0.18
perjalanan	hartawan	0.23
perjalanan	perumus	0.18
perjalanan	peniup	0.13
perjalanan	penggalang	0.26
perjalanan	pembenci	0.2
perjalanan	pengkaji	0.26
perjalanan	pembebas	0.21
perjalanan	pemetik	0.24
perjalanan	penjilat	0.11
perjalanan	pencabut	0.25
perjalanan	peramah	0.22
perjalanan	pengukir	0.18
perjalanan	pengejar	0.31
perjalanan	pemerah	0.14
perjalanan	wiraswastawan	0.12
perjalanan	pemulia	0.16
perjalanan	penendang	0.21
perjalanan	penyimak	0.19
perjalanan	pelestari	0.25
perjalanan	penjemput	0.3
perjalanan	pembaru	0.32
perjalanan	penghayat	0.22
perjalanan	pengadu	0.16
perjalanan	pemasak	0.21
perjalanan	pembobol	0.21
perjalanan	penggemblengan	0.3
perjalanan	penghasut	0.14
perjalanan	penderma	0.19
perjalanan	pemaksa	0.14
perjalanan	peragu	0.12
perjalanan	pengekor	0.16
perjalanan	perayu	0.15
perjalanan	pendebat	0.24
perjalanan	penyuara	0.19
perjalanan	pemimpinan	0.3
perjalanan	penghadang	0.33
perjalanan	pengasah	0.28
perjalanan	pengutang	0.17
perjalanan	pembisik	0.16
perjalanan	pengetuk	0.21
perjalanan	pemberang	0.36
perjalanan	peneguh	0.29
perjalanan	pewirausaha	0.25
perjalanan	pencuriga	0.21
perjalanan	pengalah	0.36
perjalanan	pengalasan	0.33
perjalanan	pengamuk	0.27
makanan	pemain	0.33
makanan	penduduk	0.34
makanan	pengguna	0.25
makanan	wisatawan	0.29
makanan	penelitian	0.29
makanan	pasangan	0.3
makanan	penulis	0.24
makanan	pemimpin	0.31
makanan	peserta	0.31
makanan	pengunjung	0.3
makanan	penderita	0.39
makanan	pembelajaran	0.26
makanan	pelayanan	0.39
makanan	kehilangan	0.32
makanan	keturunan	0.34
makanan	pemilik	0.29
makanan	penyanyi	0.3
makanan	karyawan	0.3
makanan	pelanggan	0.35
makanan	kelahiran	0.23
makanan	perdagangan	0.36
makanan	petani	0.27
makanan	pekerja	0.35
makanan	kepercayaan	0.33
makanan	pemuda	0.29
makanan	penumpang	0.3
makanan	pimpinan	0.24
makanan	pembaca	0.25
makanan	kekurangan	0.37
makanan	pejabat	0.28
makanan	campuran	0.44
makanan	pelaku	0.29
makanan	peneliti	0.22
makanan	pengusaha	0.36
makanan	pendukung	0.35
makanan	petunjuk	0.3
makanan	pemenang	0.25
makanan	petugas	0.29
makanan	perbaikan	0.27
makanan	pelatih	0.26
makanan	pedagang	0.38
makanan	pelajar	0.31
makanan	pengurus	0.26
makanan	jurusan	0.27
makanan	ilmuwan	0.22
makanan	pendiri	0.22
makanan	angkatan	0.27
makanan	sasaran	0.3
makanan	pembuat	0.35
makanan	penjual	0.42
makanan	pengganti	0.42
makanan	perwakilan	0.26
makanan	lulusan	0.23
makanan	pembeli	0.37
makanan	penerima	0.34
makanan	pergerakan	0.31
makanan	pemegang	0.26
makanan	penyedia	0.39
makanan	penjaga	0.34
makanan	pencari	0.31
makanan	pembawa	0.35
makanan	undangan	0.35
makanan	cadangan	0.44
makanan	pemeran	0.28
makanan	bangsawan	0.26
makanan	pembantu	0.3
makanan	pengarang	0.25
makanan	pengelola	0.3
makanan	pejuang	0.27
makanan	tahanan	0.29
makanan	pengikut	0.21
makanan	rombongan	0.25
makanan	pengajar	0.29
makanan	pendidik	0.21
makanan	penghuni	0.33
makanan	pengembang	0.28
makanan	jajaran	0.28
makanan	pembuka	0.39
makanan	penari	0.27
makanan	pemberi	0.36
makanan	pelayan	0.4
makanan	pendatang	0.29
makanan	pembunuh	0.27
makanan	penyelenggara	0.29
makanan	turunan	0.3
makanan	pelukis	0.21
makanan	utusan	0.25
makanan	pembiayaan	0.34
makanan	pengacara	0.17
makanan	perawat	0.29
makanan	penganut	0.22
makanan	pengamat	0.23
makanan	penghubung	0.25
makanan	pesaing	0.29
makanan	pengawas	0.29
makanan	penjahat	0.27
makanan	pelaksana	0.27
makanan	kebangsaan	0.22
makanan	pembicara	0.22
makanan	pengantar	0.35
makanan	pendengar	0.26
makanan	pendamping	0.38
makanan	pewaris	0.27
makanan	pengungsi	0.3
makanan	pengendara	0.24
makanan	pencuri	0.25
makanan	pemburu	0.35
makanan	pengawal	0.26
makanan	penemu	0.22
makanan	pengemudi	0.24
makanan	penerjemah	0.2
makanan	pemandu	0.26
makanan	tawanan	0.32
makanan	penegak	0.18
makanan	penutur	0.19
makanan	penyihir	0.18
makanan	pelamar	0.16
makanan	pemasok	0.39
makanan	penanda	0.22
makanan	pemikir	0.26
makanan	saingan	0.28
makanan	pembimbing	0.15
makanan	petinggi	0.23
makanan	pelaut	0.27
makanan	pengrajin	0.25
makanan	langganan	0.33
makanan	pencinta	0.33
makanan	kenalan	0.22
makanan	penyidik	0.13
makanan	pelacur	0.25
makanan	pengirim	0.27
makanan	perusak	0.33
makanan	pendiam	0.17
makanan	pemeluk	0.2
makanan	penikmat	0.34
makanan	pemangku	0.2
makanan	perampok	0.21
makanan	pelarian	0.31
makanan	pengidap	0.25
makanan	penunjuk	0.25
makanan	pemuka	0.23
makanan	pengemis	0.36
makanan	pemusik	0.29
makanan	sukarelawan	0.28
makanan	penerbang	0.29
makanan	pejalan	0.27
makanan	petinju	0.24
makanan	penyandang	0.26
makanan	penanggung	0.19
makanan	penolong	0.3
makanan	jagoan	0.22
makanan	penembak	0.16
makanan	penipu	0.19
makanan	penyelamat	0.32
makanan	pendaftar	0.19
makanan	pelari	0.27
makanan	pengiring	0.29
makanan	penata	0.23
makanan	pengambil	0.27
makanan	penuntut	0.23
makanan	pembina	0.22
makanan	tanggungan	0.27
makanan	pencetus	0.31
makanan	pemangsa	0.37
makanan	penyebar	0.27
makanan	pemesan	0.23
makanan	dermawan	0.21
makanan	pemeriksa	0.21
makanan	negarawan	0.13
makanan	pengukur	0.25
makanan	penambang	0.28
makanan	pembajak	0.17
makanan	budayawan	0.16
makanan	perekam	0.25
makanan	penyayang	0.2
makanan	pemukul	0.26
makanan	perencana	0.22
makanan	pengumpul	0.34
makanan	wirausahawan	0.24
makanan	penangkap	0.29
makanan	penyelam	0.27
makanan	pemasar	0.3
makanan	pemalas	0.22
makanan	penarik	0.32
makanan	pengembara	0.25
makanan	gerilyawan	0.22
makanan	penggagas	0.17
makanan	penyembah	0.22
makanan	penilai	0.23
makanan	penguji	0.18
makanan	pengunjuk	0.2
makanan	penyembuh	0.3
makanan	rohaniwan	0.12
makanan	pemanah	0.28
makanan	penyelidik	0.19
makanan	penampil	0.24
makanan	peranakan	0.3
makanan	suruhan	0.19
makanan	usahawan	0.3
makanan	pelapor	0.14
makanan	pemahat	0.1
makanan	penunggu	0.26
makanan	penurut	0.2
makanan	pengusul	0.16
makanan	pemimpi	0.16
makanan	penyusup	0.25
makanan	pemungut	0.31
makanan	penceramah	0.19
makanan	penggarap	0.21
makanan	pelupa	0.21
makanan	perupa	0.13
makanan	penyendiri	0.21
makanan	pemateri	0.23
makanan	penggali	0.24
makanan	penukar	0.38
makanan	penyabar	0.17
makanan	pelempar	0.27
makanan	pemborong	0.18
makanan	pendemo	0.25
makanan	pencerita	0.31
makanan	penyelundup	0.27
makanan	penganggur	0.25
makanan	penggiling	0.36
makanan	pengulas	0.24
makanan	penagih	0.26
makanan	hartawan	0.32
makanan	perumus	0.21
makanan	peniup	0.2
makanan	penggalang	0.22
makanan	pembenci	0.25
makanan	pengkaji	0.21
makanan	pembebas	0.19
makanan	pemetik	0.2
makanan	penjilat	0.24
makanan	pencabut	0.34
makanan	peramah	0.23
makanan	pengukir	0.17
makanan	pengejar	0.28
makanan	pemerah	0.34
makanan	wiraswastawan	0.16
makanan	pemulia	0.24
makanan	penendang	0.2
makanan	penyimak	0.2
makanan	pelestari	0.31
makanan	penjemput	0.32
makanan	pembaru	0.29
makanan	penghayat	0.18
makanan	pengadu	0.24
makanan	pemasak	0.46
makanan	pembobol	0.15
makanan	penggemblengan	0.26
makanan	penghasut	0.23
makanan	penderma	0.32
makanan	pemaksa	0.15
makanan	peragu	0.13
makanan	pengekor	0.27
makanan	perayu	0.28
makanan	pendebat	0.21
makanan	penyuara	0.23
makanan	pemimpinan	0.21
makanan	penghadang	0.29
makanan	pengasah	0.31
makanan	pengutang	0.28
makanan	pembisik	0.22
makanan	pengetuk	0.31
makanan	pemberang	0.27
makanan	peneguh	0.26
makanan	pewirausaha	0.31
makanan	pencuriga	0.29
makanan	pengalah	0.39
makanan	pengalasan	0.38
makanan	pengamuk	0.34
pendidikan	pemain	0.27
pendidikan	penduduk	0.33
pendidikan	pengguna	0.24
pendidikan	wisatawan	0.23
pendidikan	penelitian	0.45
pendidikan	pasangan	0.27
pendidikan	penulis	0.36
pendidikan	pemimpin	0.41
pendidikan	peserta	0.4
pendidikan	pengunjung	0.19
pendidikan	penderita	0.27
pendidikan	pembelajaran	0.59
pendidikan	pelayanan	0.52
pendidikan	kehilangan	0.23
pendidikan	keturunan	0.35
pendidikan	pemilik	0.23
pendidikan	penyanyi	0.33
pendidikan	karyawan	0.31
pendidikan	pelanggan	0.19
pendidikan	kelahiran	0.36
pendidikan	perdagangan	0.41
pendidikan	petani	0.3
pendidikan	pekerja	0.38
pendidikan	kepercayaan	0.35
pendidikan	pemuda	0.37
pendidikan	penumpang	0.17
pendidikan	pimpinan	0.38
pendidikan	pembaca	0.27
pendidikan	kekurangan	0.29
pendidikan	pejabat	0.37
pendidikan	campuran	0.27
pendidikan	pelaku	0.34
pendidikan	peneliti	0.29
pendidikan	pengusaha	0.37
pendidikan	pendukung	0.39
pendidikan	petunjuk	0.25
pendidikan	pemenang	0.24
pendidikan	petugas	0.29
pendidikan	perbaikan	0.45
pendidikan	pelatih	0.34
pendidikan	pedagang	0.24
pendidikan	pelajar	0.48
pendidikan	pengurus	0.3
pendidikan	jurusan	0.43
pendidikan	ilmuwan	0.25
pendidikan	pendiri	0.36
pendidikan	angkatan	0.38
pendidikan	sasaran	0.36
pendidikan	pembuat	0.3
pendidikan	penjual	0.26
pendidikan	pengganti	0.27
pendidikan	perwakilan	0.28
pendidikan	lulusan	0.55
pendidikan	pembeli	0.21
pendidikan	penerima	0.35
pendidikan	pergerakan	0.31
pendidikan	pemegang	0.28
pendidikan	penyedia	0.38
pendidikan	penjaga	0.24
pendidikan	pencari	0.32
pendidikan	pembawa	0.27
pendidikan	undangan	0.31
pendidikan	cadangan	0.26
pendidikan	pemeran	0.32
pendidikan	bangsawan	0.29
pendidikan	pembantu	0.31
pendidikan	pengarang	0.35
pendidikan	pengelola	0.42
pendidikan	pejuang	0.34
pendidikan	tahanan	0.25
pendidikan	pengikut	0.19
pendidikan	rombongan	0.25
pendidikan	pengajar	0.56
pendidikan	pendidik	0.63
pendidikan	penghuni	0.23
pendidikan	pengembang	0.36
pendidikan	jajaran	0.32
pendidikan	pembuka	0.27
pendidikan	penari	0.21
pendidikan	pemberi	0.3
pendidikan	pelayan	0.31
pendidikan	pendatang	0.23
pendidikan	pembunuh	0.22
pendidikan	penyelenggara	0.5
pendidikan	turunan	0.27
pendidikan	pelukis	0.24
pendidikan	utusan	0.21
pendidikan	pembiayaan	0.54
pendidikan	pengacara	0.32
pendidikan	perawat	0.36
pendidikan	penganut	0.32
pendidikan	pengamat	0.32
pendidikan	penghubung	0.3
pendidikan	pesaing	0.15
pendidikan	pengawas	0.41
pendidikan	penjahat	0.26
pendidikan	pelaksana	0.44
pendidikan	kebangsaan	0.41
pendidikan	pembicara	0.25
pendidikan	pengantar	0.39
pendidikan	pendengar	0.19
pendidikan	pendamping	0.35
pendidikan	pewaris	0.31
pendidikan	pengungsi	0.25
pendidikan	pengendara	0.2
pendidikan	pencuri	0.21
pendidikan	pemburu	0.23
pendidikan	pengawal	0.27
pendidikan	penemu	0.23
pendidikan	pengemudi	0.25
pendidikan	penerjemah	0.3
pendidikan	pemandu	0.27
pendidikan	tawanan	0.23
pendidikan	penegak	0.36
pendidikan	penutur	0.21
pendidikan	penyihir	0.19
pendidikan	pelamar	0.3
pendidikan	pemasok	0.22
pendidikan	penanda	0.2
pendidikan	pemikir	0.38
pendidikan	saingan	0.23
pendidikan	pembimbing	0.33
pendidikan	petinggi	0.27
pendidikan	pelaut	0.22
pendidikan	pengrajin	0.19
pendidikan	langganan	0.26
pendidikan	pencinta	0.26
pendidikan	kenalan	0.21
pendidikan	penyidik	0.22
pendidikan	pelacur	0.21
pendidikan	pengirim	0.22
pendidikan	perusak	0.27
pendidikan	pendiam	0.21
pendidikan	pemeluk	0.3
pendidikan	penikmat	0.28
pendidikan	pemangku	0.33
pendidikan	perampok	0.17
pendidikan	pelarian	0.28
pendidikan	pengidap	0.23
pendidikan	penunjuk	0.17
pendidikan	pemuka	0.34
pendidikan	pengemis	0.31
pendidikan	pemusik	0.28
pendidikan	sukarelawan	0.24
pendidikan	penerbang	0.35
pendidikan	pejalan	0.25
pendidikan	petinju	0.25
pendidikan	penyandang	0.33
pendidikan	penanggung	0.33
pendidikan	penolong	0.2
pendidikan	jagoan	0.24
pendidikan	penembak	0.21
pendidikan	penipu	0.18
pendidikan	penyelamat	0.27
pendidikan	pendaftar	0.31
pendidikan	pelari	0.18
pendidikan	pengiring	0.23
pendidikan	penata	0.24
pendidikan	pengambil	0.29
pendidikan	penuntut	0.31
pendidikan	pembina	0.43
pendidikan	tanggungan	0.35
pendidikan	pencetus	0.24
pendidikan	pemangsa	0.13
pendidikan	penyebar	0.25
pendidikan	pemesan	0.16
pendidikan	dermawan	0.21
pendidikan	pemeriksa	0.23
pendidikan	negarawan	0.26
pendidikan	pengukur	0.24
pendidikan	penambang	0.17
pendidikan	pembajak	0.17
pendidikan	budayawan	0.24
pendidikan	perekam	0.28
pendidikan	penyayang	0.25
pendidikan	pemukul	0.19
pendidikan	perencana	0.37
pendidikan	pengumpul	0.21
pendidikan	wirausahawan	0.32
pendidikan	penangkap	0.19
pendidikan	penyelam	0.17
pendidikan	pemasar	0.28
pendidikan	pemalas	0.2
pendidikan	penarik	0.17
pendidikan	pengembara	0.2
pendidikan	gerilyawan	0.23
pendidikan	penggagas	0.27
pendidikan	penyembah	0.15
pendidikan	penilai	0.32
pendidikan	penguji	0.19
pendidikan	pengunjuk	0.08
pendidikan	penyembuh	0.24
pendidikan	rohaniwan	0.31
pendidikan	pemanah	0.22
pendidikan	penyelidik	0.22
pendidikan	penampil	0.23
pendidikan	peranakan	0.2
pendidikan	suruhan	0.08
pendidikan	usahawan	0.31
pendidikan	pelapor	0.17
pendidikan	pemahat	0.15
pendidikan	penunggu	0.11
pendidikan	penurut	0.17
pendidikan	pengusul	0.2
pendidikan	pemimpi	0.19
pendidikan	penyusup	0.18
pendidikan	pemungut	0.22
pendidikan	penceramah	0.29
pendidikan	penggarap	0.24
pendidikan	pelupa	0.13
pendidikan	perupa	0.12
pendidikan	penyendiri	0.21
pendidikan	pemateri	0.28
pendidikan	penggali	0.22
pendidikan	penukar	0.19
pendidikan	penyabar	0.17
pendidikan	pelempar	0.15
pendidikan	pemborong	0.18
pendidikan	pendemo	0.14
pendidikan	pencerita	0.24
pendidikan	penyelundup	0.13
pendidikan	penganggur	0.34
pendidikan	penggiling	0.16
pendidikan	pengulas	0.22
pendidikan	penagih	0.12
pendidikan	hartawan	0.29
pendidikan	perumus	0.32
pendidikan	peniup	0.19
pendidikan	penggalang	0.31
pendidikan	pembenci	0.22
pendidikan	pengkaji	0.31
pendidikan	pembebas	0.22
pendidikan	pemetik	0.25
pendidikan	penjilat	0.18
pendidikan	pencabut	0.17
pendidikan	peramah	0.14
pendidikan	pengukir	0.21
pendidikan	pengejar	0.27
pendidikan	pemerah	0.19
pendidikan	wiraswastawan	0.27
pendidikan	pemulia	0.24
pendidikan	penendang	0.23
pendidikan	penyimak	0.25
pendidikan	pelestari	0.37
pendidikan	penjemput	0.22
pendidikan	pembaru	0.42
pendidikan	penghayat	0.27
pendidikan	pengadu	0.16
pendidikan	pemasak	0.31
pendidikan	pembobol	0.21
pendidikan	penggemblengan	0.42
pendidikan	penghasut	0.19
pendidikan	penderma	0.27
pendidikan	pemaksa	0.23
pendidikan	peragu	0.18
pendidikan	pengekor	0.29
pendidikan	perayu	0.17
pendidikan	pendebat	0.28
pendidikan	penyuara	0.33
pendidikan	pemimpinan	0.41
pendidikan	penghadang	0.23
pendidikan	pengasah	0.34
pendidikan	pengutang	0.3
pendidikan	pembisik	0.21
pendidikan	pengetuk	0.25
pendidikan	pemberang	0.34
pendidikan	peneguh	0.38
pendidikan	pewirausaha	0.43
pendidikan	pencuriga	0.28
pendidikan	pengalah	0.35
pendidikan	pengalasan	0.31
pendidikan	pengamuk	0.31
pemerintah	pemain	0.33
pemerintah	penduduk	0.43
pemerintah	pengguna	0.32
pemerintah	wisatawan	0.32
pemerintah	penelitian	0.36
pemerintah	pasangan	0.28
pemerintah	penulis	0.33
pemerintah	pemimpin	0.46
pemerintah	peserta	0.3
pemerintah	pengunjung	0.27
pemerintah	penderita	0.29
pemerintah	pembelajaran	0.29
pemerintah	pelayanan	0.41
pemerintah	kehilangan	0.23
pemerintah	keturunan	0.29
pemerintah	pemilik	0.38
pemerintah	penyanyi	0.31
pemerintah	karyawan	0.34
pemerintah	pelanggan	0.3
pemerintah	kelahiran	0.26
pemerintah	perdagangan	0.41
pemerintah	petani	0.47
pemerintah	pekerja	0.4
pemerintah	kepercayaan	0.35
pemerintah	pemuda	0.38
pemerintah	penumpang	0.26
pemerintah	pimpinan	0.51
pemerintah	pembaca	0.27
pemerintah	kekurangan	0.27
pemerintah	pejabat	0.62
pemerintah	campuran	0.24
pemerintah	pelaku	0.41
pemerintah	peneliti	0.38
pemerintah	pengusaha	0.51
pemerintah	pendukung	0.42
pemerintah	petunjuk	0.28
pemerintah	pemenang	0.27
pemerintah	petugas	0.47
pemerintah	perbaikan	0.38
pemerintah	pelatih	0.34
pemerintah	pedagang	0.41
pemerintah	pelajar	0.38
pemerintah	pengurus	0.41
pemerintah	jurusan	0.24
pemerintah	ilmuwan	0.39
pemerintah	pendiri	0.33
pemerintah	angkatan	0.3
pemerintah	sasaran	0.33
pemerintah	pembuat	0.38
pemerintah	penjual	0.32
pemerintah	pengganti	0.29
pemerintah	perwakilan	0.43
pemerintah	lulusan	0.28
pemerintah	pembeli	0.32
pemerintah	penerima	0.38
pemerintah	pergerakan	0.32
pemerintah	pemegang	0.37
pemerintah	penyedia	0.39
pemerintah	penjaga	0.3
pemerintah	pencari	0.26
pemerintah	pembawa	0.2
pemerintah	undangan	0.29
pemerintah	cadangan	0.29
pemerintah	pemeran	0.31
pemerintah	bangsawan	0.36
pemerintah	pembantu	0.36
pemerintah	pengarang	0.29
pemerintah	pengelola	0.51
pemerintah	pejuang	0.38
pemerintah	tahanan	0.27
pemerintah	pengikut	0.22
pemerintah	rombongan	0.32
pemerintah	pengajar	0.36
pemerintah	pendidik	0.42
pemerintah	penghuni	0.25
pemerintah	pengembang	0.41
pemerintah	jajaran	0.39
pemerintah	pembuka	0.16
pemerintah	penari	0.24
pemerintah	pemberi	0.32
pemerintah	pelayan	0.32
pemerintah	pendatang	0.35
pemerintah	pembunuh	0.2
pemerintah	penyelenggara	0.53
pemerintah	turunan	0.23
pemerintah	pelukis	0.27
pemerintah	utusan	0.36
pemerintah	pembiayaan	0.46
pemerintah	pengacara	0.33
pemerintah	perawat	0.33
pemerintah	penganut	0.29
pemerintah	pengamat	0.38
pemerintah	penghubung	0.31
pemerintah	pesaing	0.28
pemerintah	pengawas	0.45
pemerintah	penjahat	0.31
pemerintah	pelaksana	0.46
pemerintah	kebangsaan	0.34
pemerintah	pembicara	0.25
pemerintah	pengantar	0.29
pemerintah	pendengar	0.21
pemerintah	pendamping	0.3
pemerintah	pewaris	0.27
pemerintah	pengungsi	0.35
pemerintah	pengendara	0.29
pemerintah	pencuri	0.23
pemerintah	pemburu	0.26
pemerintah	pengawal	0.34
pemerintah	penemu	0.24
pemerintah	pengemudi	0.28
pemerintah	penerjemah	0.31
pemerintah	pemandu	0.25
pemerintah	tawanan	0.24
pemerintah	penegak	0.47
pemerintah	penutur	0.22
pemerintah	penyihir	0.2
pemerintah	pelamar	0.26
pemerintah	pemasok	0.38
pemerintah	penanda	0.24
pemerintah	pemikir	0.3
pemerintah	saingan	0.3
pemerintah	pembimbing	0.25
pemerintah	petinggi	0.51
pemerintah	pelaut	0.24
pemerintah	pengrajin	0.33
pemerintah	langganan	0.27
pemerintah	pencinta	0.27
pemerintah	kenalan	0.21
pemerintah	penyidik	0.37
pemerintah	pelacur	0.23
pemerintah	pengirim	0.3
pemerintah	perusak	0.22
pemerintah	pendiam	0.11
pemerintah	pemeluk	0.34
pemerintah	penikmat	0.26
pemerintah	pemangku	0.46
pemerintah	perampok	0.24
pemerintah	pelarian	0.28
pemerintah	pengidap	0.19
pemerintah	penunjuk	0.21
pemerintah	pemuka	0.45
pemerintah	pengemis	0.32
pemerintah	pemusik	0.26
pemerintah	sukarelawan	0.32
pemerintah	penerbang	0.26
pemerintah	pejalan	0.3
pemerintah	petinju	0.24
pemerintah	penyandang	0.29
pemerintah	penanggung	0.41
pemerintah	penolong	0.26
pemerintah	jagoan	0.21
pemerintah	penembak	0.23
pemerintah	penipu	0.24
pemerintah	penyelamat	0.34
pemerintah	pendaftar	0.23
pemerintah	pelari	0.19
pemerintah	pengiring	0.14
pemerintah	penata	0.25
pemerintah	pengambil	0.42
pemerintah	penuntut	0.3
pemerintah	pembina	0.35
pemerintah	tanggungan	0.34
pemerintah	pencetus	0.19
pemerintah	pemangsa	0.21
pemerintah	penyebar	0.24
pemerintah	pemesan	0.24
pemerintah	dermawan	0.25
pemerintah	pemeriksa	0.35
pemerintah	negarawan	0.35
pemerintah	pengukur	0.23
pemerintah	penambang	0.36
pemerintah	pembajak	0.22
pemerintah	budayawan	0.32
pemerintah	perekam	0.23
pemerintah	penyayang	0.19
pemerintah	pemukul	0.2
pemerintah	perencana	0.42
pemerintah	pengumpul	0.32
pemerintah	wirausahawan	0.29
pemerintah	penangkap	0.27
pemerintah	penyelam	0.27
pemerintah	pemasar	0.35
pemerintah	pemalas	0.13
pemerintah	penarik	0.23
pemerintah	pengembara	0.22
pemerintah	gerilyawan	0.36
pemerintah	penggagas	0.29
pemerintah	penyembah	0.2
pemerintah	penilai	0.36
pemerintah	penguji	0.22
pemerintah	pengunjuk	0.31
pemerintah	penyembuh	0.16
pemerintah	rohaniwan	0.33
pemerintah	pemanah	0.22
pemerintah	penyelidik	0.35
pemerintah	penampil	0.21
pemerintah	peranakan	0.2
pemerintah	suruhan	0.27
pemerintah	usahawan	0.34
pemerintah	pelapor	0.3
pemerintah	pemahat	0.2
pemerintah	penunggu	0.16
pemerintah	penurut	0.16
pemerintah	pengusul	0.34
pemerintah	pemimpi	0.19
pemerintah	penyusup	0.25
pemerintah	pemungut	0.34
pemerintah	penceramah	0.23
pemerintah	penggarap	0.34
pemerintah	pelupa	0.06
pemerintah	perupa	0.2
pemerintah	penyendiri	0.11
pemerintah	pemateri	0.21
pemerintah	penggali	0.23
pemerintah	penukar	0.21
pemerintah	penyabar	0.13
pemerintah	pelempar	0.23
pemerintah	pemborong	0.33
pemerintah	pendemo	0.36
pemerintah	pencerita	0.18
pemerintah	penyelundup	0.29
pemerintah	penganggur	0.26
pemerintah	penggiling	0.21
pemerintah	pengulas	0.23
pemerintah	penagih	0.27
pemerintah	hartawan	0.3
pemerintah	perumus	0.36
pemerintah	peniup	0.12
pemerintah	penggalang	0.31
pemerintah	pembenci	0.24
pemerintah	pengkaji	0.35
pemerintah	pembebas	0.25
pemerintah	pemetik	0.21
pemerintah	penjilat	0.28
pemerintah	pencabut	0.16
pemerintah	peramah	0.17
pemerintah	pengukir	0.28
pemerintah	pengejar	0.23
pemerintah	pemerah	0.26
pemerintah	wiraswastawan	0.29
pemerintah	pemulia	0.31
pemerintah	penendang	0.22
pemerintah	penyimak	0.18
pemerintah	pelestari	0.36
pemerintah	penjemput	0.23
pemerintah	pembaru	0.32
pemerintah	penghayat	0.28
pemerintah	pengadu	0.32
pemerintah	pemasak	0.26
pemerintah	pembobol	0.26
pemerintah	penggemblengan	0.24
pemerintah	penghasut	0.28
pemerintah	penderma	0.26
pemerintah	pemaksa	0.38
pemerintah	peragu	0.24
pemerintah	pengekor	0.28
pemerintah	perayu	0.19
pemerintah	pendebat	0.21
pemerintah	penyuara	0.23
pemerintah	pemimpinan	0.41
pemerintah	penghadang	0.25
pemerintah	pengasah	0.24
