noun_w_buah	noun_w_orang	cossim
tempat	polisi	0.29
tempat	luka	0.28
tempat	suhu	0.32
tempat	sahabat	0.33
tempat	staf	0.26
tempat	radio	0.29
tempat	kampung	0.4
tempat	aktor	0.27
tempat	ulama	0.28
tempat	artis	0.28
tempat	kontak	0.35
tempat	lelaki	0.31
tempat	murid	0.29
tempat	ketua	0.3
tempat	wakil	0.34
tempat	pegawai	0.34
tempat	musuh	0.3
tempat	adik	0.25
tempat	dewa	0.27
tempat	biji	0.27
tempat	kakak	0.28
tempat	produsen	0.28
tempat	menteri	0.25
tempat	profesi	0.34
tempat	mitra	0.33
tempat	raksasa	0.26
tempat	manajer	0.3
tempat	dosen	0.26
tempat	sutradara	0.23
tempat	buruh	0.25
tempat	nenek	0.27
tempat	induk	0.33
tempat	rekan	0.35
tempat	tetangga	0.34
tempat	kuasa	0.27
tempat	bandar	0.31
tempat	terapi	0.29
tempat	malaikat	0.29
tempat	gubernur	0.27
tempat	prajurit	0.26
tempat	tukang	0.33
tempat	operator	0.3
tempat	pakar	0.26
tempat	wartawan	0.28
tempat	pacar	0.25
tempat	produser	0.27
tempat	senior	0.25
tempat	wali	0.3
tempat	saksi	0.35
tempat	kawan	0.34
tempat	hamba	0.31
tempat	obyek	0.5
tempat	seniman	0.28
tempat	dewan	0.32
tempat	hakim	0.2
tempat	kaisar	0.23
tempat	famili	0.17
tempat	pahlawan	0.25
tempat	investor	0.26
tempat	perwira	0.25
tempat	legenda	0.31
tempat	eksekutif	0.29
tempat	budak	0.25
tempat	mama	0.18
tempat	kerangka	0.39
tempat	cucu	0.21
tempat	tambang	0.31
tempat	nelayan	0.27
tempat	hantu	0.3
tempat	atlet	0.23
tempat	isteri	0.27
tempat	pendeta	0.28
tempat	direktur	0.28
tempat	politikus	0.23
tempat	formasi	0.3
tempat	panitia	0.26
tempat	aktivis	0.26
tempat	jenderal	0.18
tempat	pilot	0.17
tempat	kandidat	0.32
tempat	mayat	0.39
tempat	subjek	0.38
tempat	wasit	0.12
tempat	balita	0.22
tempat	pangeran	0.28
tempat	asisten	0.26
tempat	responden	0.2
tempat	juru	0.28
tempat	awak	0.22
tempat	distributor	0.29
tempat	kakek	0.25
tempat	profesor	0.24
tempat	komandan	0.26
tempat	kerabat	0.36
tempat	komunis	0.22
tempat	teroris	0.22
tempat	arsitek	0.25
tempat	politisi	0.26
tempat	ratu	0.26
tempat	desainer	0.25
tempat	kapten	0.15
tempat	sekutu	0.29
tempat	alumni	0.22
tempat	sponsor	0.24
tempat	atasan	0.25
tempat	vokalis	0.2
tempat	santri	0.28
tempat	sekretaris	0.26
tempat	jurnalis	0.27
tempat	kritikus	0.17
tempat	oknum	0.23
tempat	konsultan	0.29
tempat	turis	0.33
tempat	bidan	0.24
tempat	rasul	0.26
tempat	iblis	0.25
tempat	demonstrasi	0.27
tempat	janda	0.2
tempat	elit	0.3
tempat	kader	0.24
tempat	waris	0.22
tempat	insinyur	0.16
tempat	dukun	0.25
tempat	audit	0.26
tempat	duta	0.29
tempat	doktor	0.19
tempat	bubur	0.22
tempat	intelijen	0.24
tempat	praktisi	0.25
tempat	walikota	0.27
tempat	finalis	0.26
tempat	panglima	0.23
tempat	imigran	0.28
tempat	resepsionis	0.21
tempat	delegasi	0.25
tempat	spektrum	0.19
tempat	keponakan	0.21
tempat	teknisi	0.25
tempat	jago	0.2
tempat	kiper	0.22
tempat	propaganda	0.19
tempat	analis	0.14
tempat	striker	0.19
tempat	ekonom	0.13
tempat	tuna	0.16
tempat	supir	0.26
tempat	ksatria	0.21
tempat	dalang	0.25
tempat	wirausaha	0.22
tempat	majikan	0.26
tempat	administrator	0.16
tempat	pucuk	0.25
tempat	kapitalis	0.13
tempat	agensi	0.27
tempat	mukmin	0.23
tempat	detektif	0.19
tempat	jaksa	0.22
tempat	kolektor	0.22
tempat	macan	0.19
tempat	preman	0.26
tempat	direksi	0.2
tempat	fasilitator	0.26
tempat	kristen	0.21
tempat	bibi	0.19
tempat	pramuka	0.21
tempat	botani	0.19
tempat	jemaah	0.29
tempat	debitur	0.22
tempat	diktator	0.14
tempat	abdi	0.24
tempat	lurah	0.23
tempat	milisi	0.16
tempat	demonstran	0.17
tempat	sandera	0.25
tempat	astronot	0.23
tempat	serdadu	0.23
tempat	bendahara	0.26
tempat	kuli	0.22
tempat	kreditur	0.2
tempat	biang	0.19
tempat	separatis	0.19
tempat	mumi	0.2
tempat	informan	0.23
tempat	humas	0.16
tempat	cleaning	0.21
tempat	duda	0.13
tempat	eksportir	0.21
tempat	wiraswasta	0.13
tempat	nona	0.12
tempat	deputi	0.17
tempat	firaun	0.09
tempat	marinir	0.13
tempat	inspektur	0.23
tempat	pialang	0.22
tempat	miliarder	0.18
tempat	satria	0.13
tempat	panelis	0.11
tempat	habib	0.17
tempat	penterjemah	0.19
tempat	wapres	0.15
tempat	marxis	0.13
tempat	madam	0.22
cara	dalam	0.47
cara	tahun	0.14
cara	orang	0.41
cara	saat	0.39
cara	anak	0.32
cara	tempat	0.43
cara	diri	0.31
cara	manusia	0.37
cara	hasil	0.48
cara	masyarakat	0.33
cara	kelas	0.24
cara	hidup	0.41
cara	wanita	0.34
cara	anggota	0.29
cara	keluarga	0.23
cara	data	0.33
cara	ibu	0.26
cara	kelompok	0.35
cara	jam	0.21
cara	tim	0.29
cara	kulit	0.28
cara	bisnis	0.36
cara	siswa	0.26
cara	pihak	0.35
cara	pria	0.3
cara	media	0.38
cara	guru	0.31
cara	perempuan	0.28
cara	kepala	0.23
cara	bumi	0.21
cara	politik	0.31
cara	teman	0.35
cara	bangsa	0.24
cara	batu	0.24
cara	warga	0.21
cara	perangkat	0.36
cara	model	0.38
cara	bayi	0.27
cara	mahasiswa	0.21
cara	dokter	0.27
cara	internet	0.35
cara	raja	0.21
cara	rakyat	0.23
cara	ahli	0.39
cara	tokoh	0.29
cara	pasukan	0.21
cara	tenaga	0.33
cara	kaum	0.25
cara	istri	0.27
cara	militer	0.25
cara	karakter	0.35
cara	gadis	0.24
cara	suami	0.27
cara	calon	0.27
cara	ayah	0.2
cara	tamu	0.22
cara	individu	0.37
cara	remaja	0.2
cara	umat	0.28
cara	mantan	0.26
cara	matahari	0.23
cara	tipe	0.37
cara	burung	0.27
cara	korban	0.2
cara	konsumen	0.27
cara	putra	0.11
cara	saudara	0.23
cara	manajemen	0.36
cara	agen	0.35
cara	tentara	0.26
cara	objek	0.33
cara	generasi	0.25
cara	putri	0.14
cara	umur	0.27
cara	presiden	0.19
cara	pajak	0.23
cara	makhluk	0.31
cara	ujung	0.27
cara	pasien	0.21
cara	kelapa	0.24
cara	polisi	0.24
cara	luka	0.24
cara	suhu	0.25
cara	sahabat	0.3
cara	staf	0.17
cara	radio	0.21
cara	kampung	0.18
cara	aktor	0.23
cara	ulama	0.27
cara	artis	0.25
cara	kontak	0.33
cara	lelaki	0.24
cara	murid	0.23
cara	ketua	0.2
cara	wakil	0.21
cara	pegawai	0.27
cara	musuh	0.28
cara	adik	0.19
cara	dewa	0.24
cara	biji	0.25
cara	kakak	0.23
cara	produsen	0.27
cara	menteri	0.16
cara	profesi	0.31
cara	mitra	0.24
cara	raksasa	0.21
cara	manajer	0.26
cara	dosen	0.22
cara	sutradara	0.2
cara	buruh	0.21
cara	nenek	0.23
cara	induk	0.21
cara	rekan	0.35
cara	tetangga	0.21
cara	kuasa	0.32
cara	bandar	0.2
cara	terapi	0.39
cara	malaikat	0.19
cara	gubernur	0.17
cara	prajurit	0.16
cara	tukang	0.29
cara	operator	0.32
cara	pakar	0.34
cara	wartawan	0.19
cara	pacar	0.25
cara	produser	0.2
cara	senior	0.22
cara	wali	0.2
cara	saksi	0.19
cara	kawan	0.31
cara	hamba	0.23
cara	obyek	0.32
cara	seniman	0.23
cara	dewan	0.22
cara	hakim	0.22
cara	kaisar	0.19
cara	famili	0.1
cara	pahlawan	0.22
cara	investor	0.23
cara	perwira	0.18
cara	legenda	0.23
cara	eksekutif	0.16
cara	budak	0.19
cara	mama	0.23
cara	kerangka	0.37
cara	cucu	0.17
cara	tambang	0.2
cara	nelayan	0.18
cara	hantu	0.19
cara	atlet	0.2
cara	isteri	0.24
cara	pendeta	0.2
cara	direktur	0.16
cara	politikus	0.21
cara	formasi	0.32
cara	panitia	0.22
cara	aktivis	0.23
cara	jenderal	0.16
cara	pilot	0.16
cara	kandidat	0.25
cara	mayat	0.21
cara	subjek	0.31
cara	wasit	0.13
cara	balita	0.2
cara	pangeran	0.18
cara	asisten	0.22
cara	responden	0.16
cara	juru	0.24
cara	awak	0.19
cara	distributor	0.23
cara	kakek	0.19
cara	profesor	0.2
cara	komandan	0.17
cara	kerabat	0.26
cara	komunis	0.25
cara	teroris	0.2
cara	arsitek	0.17
cara	politisi	0.21
cara	ratu	0.15
cara	desainer	0.21
cara	kapten	0.13
cara	sekutu	0.2
cara	alumni	0.15
cara	sponsor	0.21
cara	atasan	0.26
cara	vokalis	0.11
cara	santri	0.14
cara	sekretaris	0.14
cara	jurnalis	0.22
cara	kritikus	0.21
cara	oknum	0.29
cara	konsultan	0.26
cara	turis	0.17
cara	bidan	0.19
cara	rasul	0.23
cara	iblis	0.22
cara	demonstrasi	0.32
cara	janda	0.17
cara	elit	0.18
cara	kader	0.21
cara	waris	0.27
cara	insinyur	0.18
cara	dukun	0.24
cara	audit	0.23
cara	duta	0.16
cara	doktor	0.25
cara	bubur	0.18
cara	intelijen	0.24
cara	praktisi	0.32
cara	walikota	0.13
cara	finalis	0.18
cara	panglima	0.13
cara	imigran	0.13
cara	resepsionis	0.11
cara	delegasi	0.15
cara	spektrum	0.22
cara	keponakan	0.18
cara	teknisi	0.27
cara	jago	0.24
cara	kiper	0.16
cara	propaganda	0.31
cara	analis	0.16
cara	striker	0.12
cara	ekonom	0.17
cara	tuna	0.16
cara	supir	0.18
cara	ksatria	0.21
cara	dalang	0.21
cara	wirausaha	0.25
cara	majikan	0.16
cara	administrator	0.21
cara	pucuk	0.18
cara	kapitalis	0.24
cara	agensi	0.22
cara	mukmin	0.2
cara	detektif	0.17
cara	jaksa	0.17
cara	kolektor	0.18
cara	macan	0.13
cara	preman	0.22
cara	direksi	0.17
cara	fasilitator	0.22
cara	kristen	0.24
cara	bibi	0.11
cara	pramuka	0.15
cara	botani	0.19
cara	jemaah	0.18
cara	debitur	0.18
cara	diktator	0.19
cara	abdi	0.16
cara	lurah	0.12
cara	milisi	0.16
cara	demonstran	0.14
cara	sandera	0.16
cara	astronot	0.18
cara	serdadu	0.11
cara	bendahara	0.16
cara	kuli	0.15
cara	kreditur	0.18
cara	biang	0.19
cara	separatis	0.17
cara	mumi	0.16
cara	informan	0.23
cara	humas	0.23
cara	cleaning	0.17
cara	duda	0.13
cara	eksportir	0.11
cara	wiraswasta	0.11
cara	nona	0.1
cara	deputi	0.09
cara	firaun	0.16
cara	marinir	0.12
cara	inspektur	0.19
cara	pialang	0.2
cara	miliarder	0.21
cara	satria	0.18
cara	panelis	0.21
cara	habib	0.14
cara	penterjemah	0.19
cara	wapres	0.09
cara	marxis	0.21
cara	madam	0.17
dunia	dalam	0.57
dunia	tahun	0.38
dunia	orang	0.45
dunia	saat	0.48
dunia	anak	0.32
dunia	tempat	0.42
dunia	diri	0.39
dunia	manusia	0.53
dunia	hasil	0.35
dunia	masyarakat	0.48
dunia	kelas	0.37
dunia	hidup	0.53
dunia	wanita	0.41
dunia	anggota	0.29
dunia	keluarga	0.32
dunia	data	0.27
dunia	ibu	0.28
dunia	kelompok	0.35
dunia	jam	0.28
dunia	tim	0.29
dunia	kulit	0.33
dunia	bisnis	0.54
dunia	siswa	0.25
dunia	pihak	0.31
dunia	pria	0.32
dunia	media	0.41
dunia	guru	0.28
dunia	perempuan	0.37
dunia	kepala	0.27
dunia	bumi	0.54
dunia	politik	0.5
dunia	teman	0.25
dunia	bangsa	0.45
dunia	batu	0.26
dunia	warga	0.3
dunia	perangkat	0.36
dunia	model	0.35
dunia	bayi	0.3
dunia	mahasiswa	0.31
dunia	dokter	0.22
dunia	internet	0.52
dunia	raja	0.28
dunia	rakyat	0.38
dunia	ahli	0.38
dunia	tokoh	0.35
dunia	pasukan	0.27
dunia	tenaga	0.28
dunia	kaum	0.32
dunia	istri	0.23
dunia	militer	0.41
dunia	karakter	0.3
dunia	gadis	0.27
dunia	suami	0.23
dunia	calon	0.22
dunia	ayah	0.24
dunia	tamu	0.21
dunia	individu	0.35
dunia	remaja	0.32
dunia	umat	0.5
dunia	mantan	0.2
dunia	matahari	0.34
dunia	tipe	0.25
dunia	burung	0.3
dunia	korban	0.26
dunia	konsumen	0.34
dunia	putra	0.18
dunia	saudara	0.25
dunia	manajemen	0.34
dunia	agen	0.39
dunia	tentara	0.35
dunia	objek	0.32
dunia	generasi	0.35
dunia	putri	0.19
dunia	umur	0.32
dunia	presiden	0.29
dunia	pajak	0.28
dunia	makhluk	0.42
dunia	ujung	0.38
dunia	pasien	0.24
dunia	kelapa	0.24
dunia	polisi	0.22
dunia	luka	0.25
dunia	suhu	0.28
dunia	sahabat	0.27
dunia	staf	0.11
dunia	radio	0.29
dunia	kampung	0.31
dunia	aktor	0.31
dunia	ulama	0.28
dunia	artis	0.37
dunia	kontak	0.3
dunia	lelaki	0.29
dunia	murid	0.23
dunia	ketua	0.21
dunia	wakil	0.27
dunia	pegawai	0.25
dunia	musuh	0.33
dunia	adik	0.18
dunia	dewa	0.33
dunia	biji	0.26
dunia	kakak	0.2
dunia	produsen	0.39
dunia	menteri	0.25
dunia	profesi	0.41
dunia	mitra	0.29
dunia	raksasa	0.4
dunia	manajer	0.26
dunia	dosen	0.25
dunia	sutradara	0.22
dunia	buruh	0.25
dunia	nenek	0.18
dunia	induk	0.28
dunia	rekan	0.26
dunia	tetangga	0.26
dunia	kuasa	0.26
dunia	bandar	0.3
dunia	terapi	0.22
dunia	malaikat	0.3
dunia	gubernur	0.18
dunia	prajurit	0.27
dunia	tukang	0.23
dunia	operator	0.27
dunia	pakar	0.35
dunia	wartawan	0.26
dunia	pacar	0.15
dunia	produser	0.26
dunia	senior	0.31
dunia	wali	0.2
dunia	saksi	0.19
dunia	kawan	0.27
dunia	hamba	0.24
dunia	obyek	0.33
dunia	seniman	0.31
dunia	dewan	0.24
dunia	hakim	0.23
dunia	kaisar	0.26
dunia	famili	0.21
dunia	pahlawan	0.29
dunia	investor	0.3
dunia	perwira	0.19
dunia	legenda	0.32
dunia	eksekutif	0.29
dunia	budak	0.25
dunia	mama	0.19
dunia	kerangka	0.29
dunia	cucu	0.21
dunia	tambang	0.32
dunia	nelayan	0.21
dunia	hantu	0.29
dunia	atlet	0.24
dunia	isteri	0.23
dunia	pendeta	0.19
dunia	direktur	0.21
dunia	politikus	0.31
dunia	formasi	0.2
dunia	panitia	0.16
dunia	aktivis	0.32
dunia	jenderal	0.21
dunia	pilot	0.19
dunia	kandidat	0.22
dunia	mayat	0.26
dunia	subjek	0.3
dunia	wasit	0.15
dunia	balita	0.22
dunia	pangeran	0.18
dunia	asisten	0.13
dunia	responden	0.14
dunia	juru	0.18
dunia	awak	0.21
dunia	distributor	0.27
dunia	kakek	0.17
dunia	profesor	0.24
dunia	komandan	0.19
dunia	kerabat	0.17
dunia	komunis	0.36
dunia	teroris	0.32
dunia	arsitek	0.23
dunia	politisi	0.3
dunia	ratu	0.28
dunia	desainer	0.29
dunia	kapten	0.15
dunia	sekutu	0.26
dunia	alumni	0.26
dunia	sponsor	0.18
dunia	atasan	0.15
dunia	vokalis	0.14
dunia	santri	0.19
dunia	sekretaris	0.15
dunia	jurnalis	0.33
dunia	kritikus	0.28
dunia	oknum	0.14
dunia	konsultan	0.31
dunia	turis	0.32
dunia	bidan	0.18
dunia	rasul	0.24
dunia	iblis	0.31
dunia	demonstrasi	0.27
dunia	janda	0.19
dunia	elit	0.32
dunia	kader	0.17
dunia	waris	0.27
dunia	insinyur	0.24
dunia	dukun	0.19
dunia	audit	0.23
dunia	duta	0.27
dunia	doktor	0.22
dunia	bubur	0.17
dunia	intelijen	0.34
dunia	praktisi	0.38
dunia	walikota	0.17
dunia	finalis	0.29
dunia	panglima	0.24
dunia	imigran	0.26
dunia	resepsionis	0.13
dunia	delegasi	0.2
dunia	spektrum	0.29
dunia	keponakan	0.1
dunia	teknisi	0.26
dunia	jago	0.27
dunia	kiper	0.2
dunia	propaganda	0.26
dunia	analis	0.21
dunia	striker	0.18
dunia	ekonom	0.26
dunia	tuna	0.18
dunia	supir	0.11
dunia	ksatria	0.21
dunia	dalang	0.22
dunia	wirausaha	0.3
dunia	majikan	0.17
dunia	administrator	0.2
dunia	pucuk	0.2
dunia	kapitalis	0.33
dunia	agensi	0.33
dunia	mukmin	0.32
dunia	detektif	0.19
dunia	jaksa	0.14
dunia	kolektor	0.3
dunia	macan	0.22
dunia	preman	0.17
dunia	direksi	0.14
dunia	fasilitator	0.14
dunia	kristen	0.34
dunia	bibi	0.07
dunia	pramuka	0.23
dunia	botani	0.23
dunia	jemaah	0.26
dunia	debitur	0.18
dunia	diktator	0.26
dunia	abdi	0.16
dunia	lurah	0.07
dunia	milisi	0.1
dunia	demonstran	0.14
dunia	sandera	0.15
dunia	astronot	0.23
dunia	serdadu	0.15
dunia	bendahara	0.14
dunia	kuli	0.09
dunia	kreditur	0.23
dunia	biang	0.18
dunia	separatis	0.2
dunia	mumi	0.2
dunia	informan	0.05
dunia	humas	0.22
dunia	cleaning	0.12
dunia	duda	0.15
dunia	eksportir	0.3
dunia	wiraswasta	0.19
dunia	nona	0.12
dunia	deputi	0.11
dunia	firaun	0.23
dunia	marinir	0.19
dunia	inspektur	0.17
dunia	pialang	0.3
dunia	miliarder	0.32
dunia	satria	0.15
dunia	panelis	0.16
dunia	habib	0.13
dunia	penterjemah	0.22
dunia	wapres	0.1
dunia	marxis	0.25
dunia	madam	0.21
kali	dalam	0.43
kali	tahun	0.59
kali	orang	0.43
kali	saat	0.57
kali	anak	0.34
kali	tempat	0.35
kali	diri	0.24
kali	manusia	0.27
kali	hasil	0.38
kali	masyarakat	0.24
kali	kelas	0.25
kali	hidup	0.26
kali	wanita	0.38
kali	anggota	0.27
kali	keluarga	0.22
kali	data	0.24
kali	ibu	0.27
kali	kelompok	0.31
kali	jam	0.4
kali	tim	0.31
kali	kulit	0.23
kali	bisnis	0.2
kali	siswa	0.24
kali	pihak	0.26
kali	pria	0.33
kali	media	0.25
kali	guru	0.23
kali	perempuan	0.32
kali	kepala	0.29
kali	bumi	0.26
kali	politik	0.19
kali	teman	0.35
kali	bangsa	0.21
kali	batu	0.28
kali	warga	0.25
kali	perangkat	0.26
kali	model	0.26
kali	bayi	0.27
kali	mahasiswa	0.23
kali	dokter	0.25
kali	internet	0.22
kali	raja	0.24
kali	rakyat	0.24
kali	ahli	0.25
kali	tokoh	0.26
kali	pasukan	0.2
kali	tenaga	0.2
kali	kaum	0.23
kali	istri	0.29
kali	militer	0.18
kali	karakter	0.24
kali	gadis	0.29
kali	suami	0.27
kali	calon	0.26
kali	ayah	0.25
kali	tamu	0.32
kali	individu	0.26
kali	remaja	0.26
kali	umat	0.28
kali	mantan	0.26
kali	matahari	0.29
kali	tipe	0.29
kali	burung	0.21
kali	korban	0.28
kali	konsumen	0.23
kali	putra	0.23
kali	saudara	0.29
kali	manajemen	0.2
kali	agen	0.2
kali	tentara	0.27
kali	objek	0.25
kali	generasi	0.31
kali	putri	0.24
kali	umur	0.26
kali	presiden	0.33
kali	pajak	0.21
kali	makhluk	0.21
kali	ujung	0.22
kali	pasien	0.28
kali	kelapa	0.2
kali	polisi	0.2
kali	luka	0.25
kali	suhu	0.17
kali	sahabat	0.32
kali	staf	0.14
kali	radio	0.24
kali	kampung	0.28
kali	aktor	0.2
kali	ulama	0.23
kali	artis	0.24
kali	kontak	0.26
kali	lelaki	0.29
kali	murid	0.23
kali	ketua	0.25
kali	wakil	0.28
kali	pegawai	0.17
kali	musuh	0.25
kali	adik	0.28
kali	dewa	0.19
kali	biji	0.26
kali	kakak	0.31
kali	produsen	0.2
kali	menteri	0.24
kali	profesi	0.16
kali	mitra	0.17
kali	raksasa	0.23
kali	manajer	0.21
kali	dosen	0.22
kali	sutradara	0.13
kali	buruh	0.22
kali	nenek	0.24
kali	induk	0.21
kali	rekan	0.29
kali	tetangga	0.25
kali	kuasa	0.2
kali	bandar	0.21
kali	terapi	0.24
kali	malaikat	0.22
kali	gubernur	0.23
kali	prajurit	0.2
kali	tukang	0.22
kali	operator	0.22
kali	pakar	0.24
kali	wartawan	0.25
kali	pacar	0.24
kali	produser	0.16
kali	senior	0.25
kali	wali	0.19
kali	saksi	0.27
kali	kawan	0.36
kali	hamba	0.25
kali	obyek	0.26
kali	seniman	0.19
kali	dewan	0.21
kali	hakim	0.21
kali	kaisar	0.19
kali	famili	0.13
kali	pahlawan	0.22
kali	investor	0.2
kali	perwira	0.16
kali	legenda	0.2
kali	eksekutif	0.13
kali	budak	0.18
kali	mama	0.24
kali	kerangka	0.22
kali	cucu	0.22
kali	tambang	0.22
kali	nelayan	0.16
kali	hantu	0.23
kali	atlet	0.22
kali	isteri	0.24
kali	pendeta	0.23
kali	direktur	0.18
kali	politikus	0.17
kali	formasi	0.21
kali	panitia	0.19
kali	aktivis	0.23
kali	jenderal	0.19
kali	pilot	0.15
kali	kandidat	0.28
kali	mayat	0.21
kali	subjek	0.26
kali	wasit	0.13
kali	balita	0.24
kali	pangeran	0.2
kali	asisten	0.19
kali	responden	0.2
kali	juru	0.15
kali	awak	0.24
kali	distributor	0.11
kali	kakek	0.24
kali	profesor	0.16
kali	komandan	0.18
kali	kerabat	0.23
kali	komunis	0.17
kali	teroris	0.17
kali	arsitek	0.15
kali	politisi	0.17
kali	ratu	0.25
kali	desainer	0.18
kali	kapten	0.22
kali	sekutu	0.18
kali	alumni	0.16
kali	sponsor	0.19
kali	atasan	0.24
kali	vokalis	0.09
kali	santri	0.22
kali	sekretaris	0.18
kali	jurnalis	0.2
kali	kritikus	0.19
kali	oknum	0.19
kali	konsultan	0.19
kali	turis	0.25
kali	bidan	0.15
kali	rasul	0.22
kali	iblis	0.24
kali	demonstrasi	0.3
kali	janda	0.22
kali	elit	0.1
kali	kader	0.16
kali	waris	0.12
kali	insinyur	0.18
kali	dukun	0.19
kali	audit	0.18
kali	duta	0.26
kali	doktor	0.24
kali	bubur	0.19
kali	intelijen	0.13
kali	praktisi	0.17
kali	walikota	0.26
kali	finalis	0.27
kali	panglima	0.14
kali	imigran	0.2
kali	resepsionis	0.11
kali	delegasi	0.24
kali	spektrum	0.18
kali	keponakan	0.24
kali	teknisi	0.24
kali	jago	0.22
kali	kiper	0.16
kali	propaganda	0.16
kali	analis	0.12
kali	striker	0.14
kali	ekonom	0.16
kali	tuna	0.13
kali	supir	0.13
kali	ksatria	0.2
kali	dalang	0.17
kali	wirausaha	0.14
kali	majikan	0.2
kali	administrator	0.11
kali	pucuk	0.18
kali	kapitalis	0.09
kali	agensi	0.13
kali	mukmin	0.14
kali	detektif	0.12
kali	jaksa	0.18
kali	kolektor	0.18
kali	macan	0.18
kali	preman	0.21
kali	direksi	0.15
kali	fasilitator	0.17
kali	kristen	0.22
kali	bibi	0.15
kali	pramuka	0.17
kali	botani	0.11
kali	jemaah	0.25
kali	debitur	0.11
kali	diktator	0.12
kali	abdi	0.18
kali	lurah	0.14
kali	milisi	0.13
kali	demonstran	0.18
kali	sandera	0.15
kali	astronot	0.25
kali	serdadu	0.15
kali	bendahara	0.19
kali	kuli	0.22
kali	kreditur	0.12
kali	biang	0.16
kali	separatis	0.14
kali	mumi	0.1
kali	informan	0.2
kali	humas	0.1
kali	cleaning	0.14
kali	duda	0.13
kali	eksportir	0.08
kali	wiraswasta	0.08
kali	nona	0.16
kali	deputi	0.2
kali	firaun	0.16
kali	marinir	0.17
kali	inspektur	0.18
kali	pialang	0.18
kali	miliarder	0.18
kali	satria	0.15
kali	panelis	0.19
kali	habib	0.23
kali	penterjemah	0.16
kali	wapres	0.15
kali	marxis	0.11
kali	madam	0.16
rumah	dalam	0.38
rumah	tahun	0.25
rumah	orang	0.42
rumah	saat	0.39
rumah	anak	0.44
rumah	tempat	0.55
rumah	diri	0.35
rumah	manusia	0.29
rumah	hasil	0.25
rumah	masyarakat	0.4
rumah	kelas	0.35
rumah	hidup	0.4
rumah	wanita	0.37
rumah	anggota	0.34
rumah	keluarga	0.57
rumah	data	0.2
rumah	ibu	0.5
rumah	kelompok	0.33
rumah	jam	0.27
rumah	tim	0.36
rumah	kulit	0.33
rumah	bisnis	0.42
rumah	siswa	0.24
rumah	pihak	0.31
rumah	pria	0.31
rumah	media	0.28
rumah	guru	0.33
rumah	perempuan	0.37
rumah	kepala	0.41
rumah	bumi	0.34
rumah	politik	0.27
rumah	teman	0.35
rumah	bangsa	0.27
rumah	batu	0.35
rumah	warga	0.45
rumah	perangkat	0.36
rumah	model	0.32
rumah	bayi	0.32
rumah	mahasiswa	0.26
rumah	dokter	0.37
rumah	internet	0.32
rumah	raja	0.26
rumah	rakyat	0.31
rumah	ahli	0.23
rumah	tokoh	0.27
rumah	pasukan	0.26
rumah	tenaga	0.29
rumah	kaum	0.28
rumah	istri	0.48
rumah	militer	0.27
rumah	karakter	0.27
rumah	gadis	0.34
rumah	suami	0.47
rumah	calon	0.28
rumah	ayah	0.37
rumah	tamu	0.44
rumah	individu	0.32
rumah	remaja	0.27
rumah	umat	0.3
rumah	mantan	0.26
rumah	matahari	0.24
rumah	tipe	0.31
rumah	burung	0.29
rumah	korban	0.34
rumah	konsumen	0.31
rumah	putra	0.25
rumah	saudara	0.33
rumah	manajemen	0.29
rumah	agen	0.3
rumah	tentara	0.3
rumah	objek	0.29
rumah	generasi	0.21
rumah	putri	0.32
rumah	umur	0.24
rumah	presiden	0.29
rumah	pajak	0.3
rumah	makhluk	0.29
rumah	ujung	0.33
rumah	pasien	0.42
rumah	kelapa	0.28
rumah	polisi	0.38
rumah	luka	0.29
rumah	suhu	0.27
rumah	sahabat	0.25
rumah	staf	0.24
rumah	radio	0.33
rumah	kampung	0.48
rumah	aktor	0.2
rumah	ulama	0.16
rumah	artis	0.27
rumah	kontak	0.29
rumah	lelaki	0.32
rumah	murid	0.27
rumah	ketua	0.29
rumah	wakil	0.29
rumah	pegawai	0.35
rumah	musuh	0.22
rumah	adik	0.34
rumah	dewa	0.17
rumah	biji	0.21
rumah	kakak	0.3
rumah	produsen	0.26
rumah	menteri	0.24
rumah	profesi	0.32
rumah	mitra	0.24
rumah	raksasa	0.24
rumah	manajer	0.29
rumah	dosen	0.28
rumah	sutradara	0.19
rumah	buruh	0.3
rumah	nenek	0.39
rumah	induk	0.31
rumah	rekan	0.3
rumah	tetangga	0.5
rumah	kuasa	0.2
rumah	bandar	0.32
rumah	terapi	0.28
rumah	malaikat	0.22
rumah	gubernur	0.28
rumah	prajurit	0.25
rumah	tukang	0.36
rumah	operator	0.26
rumah	pakar	0.19
rumah	wartawan	0.23
rumah	pacar	0.32
rumah	produser	0.22
rumah	senior	0.23
rumah	wali	0.23
rumah	saksi	0.23
rumah	kawan	0.26
rumah	hamba	0.26
rumah	obyek	0.26
rumah	seniman	0.23
rumah	dewan	0.33
rumah	hakim	0.25
rumah	kaisar	0.17
rumah	famili	0.24
rumah	pahlawan	0.21
rumah	investor	0.25
rumah	perwira	0.23
rumah	legenda	0.13
rumah	eksekutif	0.22
rumah	budak	0.34
rumah	mama	0.29
rumah	kerangka	0.31
rumah	cucu	0.3
rumah	tambang	0.27
rumah	nelayan	0.32
rumah	hantu	0.34
rumah	atlet	0.19
rumah	isteri	0.4
rumah	pendeta	0.26
rumah	direktur	0.29
rumah	politikus	0.18
rumah	formasi	0.16
rumah	panitia	0.22
rumah	aktivis	0.21
